subr_numb,cust_numb,telp_type,subr_stts,subr_type,sms_lang,ivr_lang,ussd_lang,comp_code,grup_code,blpd_code,cc_lang,last_chng_dttm,frst_swon_dttm,swon_dttm,swon_resn_code,card_numb
66812229748,52346107,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229758,52346108,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229768,52346109,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229778,52346110,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229788,52346111,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229798,52346112,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229808,52346113,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229818,52346114,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229828,52346115,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229838,52346116,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229848,52346117,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229858,52346118,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229868,52346119,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229878,52346120,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229888,52346121,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229898,52346122,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229908,52346123,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229918,52346124,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229928,52346125,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229938,52346126,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229948,52346127,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229958,52346128,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229968,52346129,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229978,52346130,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229988,52346131,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812229998,52346132,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230008,52346133,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230018,52346134,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230028,52346135,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230038,52346136,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230048,52346137,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230058,52346138,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230068,52346139,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230078,52346140,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230088,52346141,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230098,52346142,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230108,52346143,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230118,52346144,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230128,52346145,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230138,52346146,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230148,52346147,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230158,52346148,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230168,52346149,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230178,52346150,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230188,52346151,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230198,52346152,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230208,52346153,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230218,52346154,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230228,52346155,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230238,52346156,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230248,52346157,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230258,52346158,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230268,52346159,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230278,52346160,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230288,52346161,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230298,52346162,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230308,52346163,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230318,52346164,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230328,52346165,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230338,52346166,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230348,52346167,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230358,52346168,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230368,52346169,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230378,52346170,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230388,52346171,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230398,52346172,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230408,52346173,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230418,52346174,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230428,52346175,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230438,52346176,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230448,52346177,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230458,52346178,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230468,52346179,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230478,52346180,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230488,52346181,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230498,52346182,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230508,52346183,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230518,52346184,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230528,52346185,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230538,52346186,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230548,52346187,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230558,52346188,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230568,52346189,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230578,52346190,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230588,52346191,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230598,52346192,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230608,52346193,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230618,52346194,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230628,52346195,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230638,52346196,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230648,52346197,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230658,52346198,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230668,52346199,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230678,52346200,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230688,52346201,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230698,52346202,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230708,52346203,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230718,52346204,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230728,52346205,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230738,52346206,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230748,52346207,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230758,52346208,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230768,52346209,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230778,52346210,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230788,52346211,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230798,52346212,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230808,52346213,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230818,52346214,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230828,52346215,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230838,52346216,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230848,52346217,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230858,52346218,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230868,52346219,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230878,52346220,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230888,52346221,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230898,52346222,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230908,52346223,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230918,52346224,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230928,52346225,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230938,52346226,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230948,52346227,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230958,52346228,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230968,52346229,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230978,52346230,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230988,52346231,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812230998,52346232,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231008,52346233,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231018,52346234,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231028,52346235,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231038,52346236,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231048,52346237,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231058,52346238,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231068,52346239,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231078,52346240,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231088,52346241,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231098,52346242,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231108,52346243,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231118,52346244,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231128,52346245,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231138,52346246,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231148,52346247,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231158,52346248,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231168,52346249,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231178,52346250,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231188,52346251,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231198,52346252,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231208,52346253,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231218,52346254,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231228,52346255,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231238,52346256,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231248,52346257,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231258,52346258,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231268,52346259,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231278,52346260,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231288,52346261,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231298,52346262,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231308,52346263,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231318,52346264,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231328,52346265,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231338,52346266,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231348,52346267,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231358,52346268,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231368,52346269,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231378,52346270,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231388,52346271,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231398,52346272,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231408,52346273,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231418,52346274,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231428,52346275,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231438,52346276,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231448,52346277,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231458,52346278,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231468,52346279,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231478,52346280,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231488,52346281,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231498,52346282,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231508,52346283,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231518,52346284,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231528,52346285,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231538,52346286,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231548,52346287,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231558,52346288,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231568,52346289,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231578,52346290,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231588,52346291,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231598,52346292,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231608,52346293,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231618,52346294,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231628,52346295,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231638,52346296,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231648,52346297,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231658,52346298,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231668,52346299,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231678,52346300,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231688,52346301,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231698,52346302,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231708,52346303,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231718,52346304,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231728,52346305,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231738,52346306,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231748,52346307,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231758,52346308,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231768,52346309,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231778,52346310,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231788,52346311,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231798,52346312,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231808,52346313,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231818,52346314,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231828,52346315,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231838,52346316,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231848,52346317,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231858,52346318,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231868,52346319,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231878,52346320,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231888,52346321,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231898,52346322,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231908,52346323,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231918,52346324,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231928,52346325,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231938,52346326,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231948,52346327,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231958,52346328,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231968,52346329,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231978,52346330,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231988,52346331,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812231998,52346332,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232008,52346333,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232018,52346334,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232028,52346335,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232038,52346336,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232048,52346337,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232058,52346338,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232068,52346339,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232078,52346340,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232088,52346341,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232098,52346342,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232108,52346343,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232118,52346344,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232128,52346345,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232138,52346346,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232148,52346347,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232158,52346348,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232168,52346349,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232178,52346350,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232188,52346351,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232198,52346352,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232208,52346353,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232218,52346354,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232228,52346355,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232238,52346356,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232248,52346357,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232258,52346358,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232268,52346359,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232278,52346360,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232288,52346361,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232298,52346362,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232308,52346363,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232318,52346364,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232328,52346365,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232338,52346366,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232348,52346367,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232358,52346368,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232368,52346369,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232378,52346370,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232388,52346371,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232398,52346372,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232408,52346373,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232418,52346374,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232428,52346375,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232438,52346376,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232448,52346377,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232458,52346378,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232468,52346379,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232478,52346380,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232488,52346381,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232498,52346382,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232508,52346383,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232518,52346384,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232528,52346385,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232538,52346386,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232548,52346387,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232558,52346388,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232568,52346389,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232578,52346390,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232588,52346391,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232598,52346392,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232608,52346393,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232618,52346394,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232628,52346395,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232638,52346396,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232648,52346397,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232658,52346398,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232668,52346399,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232678,52346400,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232688,52346401,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232698,52346402,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232708,52346403,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232718,52346404,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232728,52346405,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232738,52346406,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232748,52346407,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232758,52346408,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232768,52346409,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232778,52346410,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232788,52346411,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232798,52346412,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232808,52346413,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232818,52346414,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232828,52346415,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232838,52346416,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232848,52346417,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232858,52346418,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232868,52346419,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232878,52346420,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232888,52346421,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232898,52346422,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232908,52346423,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232918,52346424,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232928,52346425,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232938,52346426,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232948,52346427,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232958,52346428,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232968,52346429,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232978,52346430,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232988,52346431,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812232998,52346432,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233008,52346433,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233018,52346434,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233028,52346435,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233038,52346436,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233048,52346437,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233058,52346438,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233068,52346439,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233078,52346440,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233088,52346441,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233098,52346442,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233108,52346443,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812233118,52346444,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
